"18320","169693","ENSG00000181778,HGNC:28537","TMEM252","C9orf71","NP_694969.1","transmembrane protein 252 [Source:HGNC Symbol;Acc:HGNC:28537]"
"18321","221060","ENSG00000176236,HGNC:28582","C10orf111","bA455B2.4","NP_694976.1","chromosome 10 open reading frame 111 [Source:HGNC Symbol;Acc:HGNC:28582]"
"18322","27031","HGNC:7907,ENSG00000113971","NPHP3","RHPD,NPH3,RHPD1,SLSN3,MKS7,CFAP31","NP_694972.3","nephrocystin 3 [Source:HGNC Symbol;Acc:HGNC:7907]"
"18323","254065","HGNC:17342,ENSG00000165288","BRWD3","MRX93,BRODL","NP_694984.4","bromodomain and WD repeat domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17342]"
"18324","167838","HGNC:21617,ENSG00000164440","TXLNB","MDP77,LST001,C6orf198,dJ522B19.2","NP_694967.3","taxilin beta [Source:HGNC Symbol;Acc:HGNC:21617]"
"18325","254427","HGNC:23728,ENSG00000148426","PROSER2","C10orf47","NP_694988.3","proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]"
"18326","255252","ENSG00000180979,HGNC:26719","LRRC57",,"NP_694992.2","leucine rich repeat containing 57 [Source:HGNC Symbol;Acc:HGNC:26719]"
"18327","256472","HGNC:28497,ENSG00000179292","TMEM151A","TMEM151","NP_694998.1","transmembrane protein 151A [Source:HGNC Symbol;Acc:HGNC:28497]"
"18328","266675","HGNC:17106,ENSG00000142959","BEST4","VMD2L2","NP_695006.1","bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106]"
"18329","245936","HGNC:18103,ENSG00000180424","DEFB123","DEFB-23,ESC42-RELD,DEFB23","NP_697019.1","defensin beta 123 [Source:HGNC Symbol;Acc:HGNC:18103]"
"18330","245938","ENSG00000178591,HGNC:18105","DEFB125","DEFB-25","NP_697020.2","defensin beta 125 [Source:HGNC Symbol;Acc:HGNC:18105]"
"18331","257240","HGNC:26634,ENSG00000185915","KLHL34",,"NP_695002.1","kelch like family member 34 [Source:HGNC Symbol;Acc:HGNC:26634]"
"18332","90459","ENSG00000104626,HGNC:23994","ERI1","3'HEXO,HEXO,THEX1","NP_699163.2","exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]"
"18333","118672","ENSG00000179988,HGNC:28578","PSTK","C10orf89","NP_699167.2","phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]"
"18334","91179","HGNC:19869,ENSG00000244486","SCARF2","VDEGS,SREC-II,SRECRP-1,SREC2,NSR1","NP_699165.3,NP_878315.2","scavenger receptor class F member 2 [Source:HGNC Symbol;Acc:HGNC:19869]"
"18335","127002","HGNC:28713,ENSG00000162650","ATXN7L2",,"NP_699171.3","ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]"
"18336","133121","ENSG00000164303,HGNC:23409","ENPP6","NPP6","NP_699174.1","ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]"
"18337","144110","HGNC:26890,ENSG00000151117","TMEM86A",,"NP_699178.1","transmembrane protein 86A [Source:HGNC Symbol;Acc:HGNC:26890]"
"18338","165721","HGNC:23699,ENSG00000179407","DNAJB8","CT156,DJ6","NP_699161.1","DnaJ heat shock protein family (Hsp40) member B8 [Source:HGNC Symbol;Acc:HGNC:23699]"
"18339","162515","ENSG00000174326,HGNC:23093","SLC16A11","MCT11","NP_699188.1","solute carrier family 16 member 11 [Source:HGNC Symbol;Acc:HGNC:23093]"
"18340","168417","ENSG00000197123,HGNC:28650","ZNF679",,"NP_699194.2","zinc finger protein 679 [Source:HGNC Symbol;Acc:HGNC:28650]"
"18341","196472","ENSG00000180219,HGNC:28594","FAM71C",,"NP_699195.1","family with sequence similarity 71 member C [Source:HGNC Symbol;Acc:HGNC:28594]"
"18342","146330","ENSG00000127585,HGNC:14150","FBXL16","Fbl16,c380A1.1,C16orf22","NP_699181.2","F-box and leucine rich repeat protein 16 [Source:HGNC Symbol;Acc:HGNC:14150]"
"18343","167359","ENSG00000177453,HGNC:28646","NIM1K","NIM1","NP_699192.1","NIM1 serine/threonine protein kinase [Source:HGNC Symbol;Acc:HGNC:28646]"
"18344","202018","ENSG00000169762,HGNC:26887","TAPT1","OCLSBG,CMVFR","NP_699196.2","transmembrane anterior posterior transformation 1 [Source:HGNC Symbol;Acc:HGNC:26887]"
"18345","219654","ENSG00000165424,HGNC:26911","ZCCHC24","Z3CXXC8,C10orf56","NP_699198.2","zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]"
"18346","79987","ENSG00000165124,HGNC:15985","SVEP1","C9orf13,SELOB,CCP22,SEL-OB,POLYDOM","NP_699197.3","sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]"
"18347","163049","HGNC:26895,ENSG00000173875","ZNF791",,"NP_699189.2","zinc finger protein 791 [Source:HGNC Symbol;Acc:HGNC:26895]"
"18348","91749","ENSG00000173214,HGNC:21053","MFSD4B","KIAA1919,NaGLT1","NP_699200.2","major facilitator superfamily domain containing 4B [Source:HGNC Symbol;Acc:HGNC:21053]"
"18349","222484","ENSG00000139517,HGNC:20421","LNX2","PDZRN1","NP_699202.1","ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]"
"18350","257236","HGNC:26900,ENSG00000173013","CCDC96",,"NP_699207.1","coiled-coil domain containing 96 [Source:HGNC Symbol;Acc:HGNC:26900]"
"18351","115653","ENSG00000276875,ENSG00000274786,ENSG00000274696,ENSG00000277552,ENSG00000274763,ENSG00000284371,ENSG00000276930,ENSG00000273502,HGNC:16312,ENSG00000277620,ENSG00000276572,ENSG00000275433,ENSG00000242019,ENSG00000275513,ENSG00000275062,ENSG00000274254,ENSG","KIR3DL3","KIR44,KIR3DL7,KIRC1,CD158Z","NP_703144.3","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]"
"18352","2849","ENSG00000154478,HGNC:4481","GPR26",,"NP_703143.1","G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]"
"18353","120066","ENSG00000278253,ENSG00000280808,HGNC:14784,ENSG00000182334","OR5P3","JCG1","NP_703146.1","olfactory receptor family 5 subfamily P member 3 [Source:HGNC Symbol;Acc:HGNC:14784]"
"18354","120065","ENSG00000183303,ENSG00000276025,ENSG00000280931,HGNC:14783","OR5P2","JCG3,JCG4","NP_703145.1","olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]"
"18355","219770","HGNC:23296,ENSG00000177291","GJD4","CX40.1","NP_699199.2","gap junction protein delta 4 [Source:HGNC Symbol;Acc:HGNC:23296]"
"18356","126206","HGNC:21269,ENSG00000171487","NLRP5","MATER,PAN11,CLR19.8,NALP5,PYPAF8","NP_703148.4","NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269]"
"18357","220064","HGNC:17589,ENSG00000149716","ORAOV1","TAOS1","NP_703152.1","LTO1, ABCE1 maturation factor [Source:HGNC Symbol;Acc:HGNC:17589]"
"18358","266722","ENSG00000185352,HGNC:19134","HS6ST3","HS6ST-3","NP_703157.2","heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]"
"18359","245806","HGNC:20232,ENSG00000170162","VGLL2","VITO1,VGL2","NP_703154.1,NP_872586.1","vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]"
"18360","197257","HGNC:19708,ENSG00000166816","LDHD","DLD","NP_919417.1,NP_705690.2","lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]"
"18361","91949","HGNC:18622,ENSG00000168434","COG7","CDG2E","NP_705831.1","component of oligomeric golgi complex 7 [Source:HGNC Symbol;Acc:HGNC:18622]"
"18362","131544","ENSG00000080200,HGNC:34427","CRYBG3","vlAKAP,DKFZp667G2110","NP_705833.3","crystallin beta-gamma domain containing 3 [Source:HGNC Symbol;Acc:HGNC:34427]"
"18363","266727","HGNC:19267,ENSG00000112139","MDGA1","MAMDC3,GPIM","NP_705691.1","MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]"
"18364","80712","ENSG00000123576,HGNC:14865","ESX1","ESXR1,ESX1L","NP_703149.1","ESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14865]"
"18365","202333","HGNC:14305,ENSG00000164309","CMYA5","SPRYD2,TRIM76,C5orf10","NP_705838.3","cardiomyopathy associated 5 [Source:HGNC Symbol;Acc:HGNC:14305]"
"18366","222537","HGNC:19419,ENSG00000249853","HS3ST5","3-OST-5,3OST5,NBLA04021,HS3OST5","NP_705840.2","heparan sulfate-glucosamine 3-sulfotransferase 5 [Source:HGNC Symbol;Acc:HGNC:19419]"
"18367","254531","ENSG00000176454,HGNC:30059","LPCAT4","AGPAT7,LPAAT-eta,AYTL3,LPEAT2","NP_705841.2","lysophosphatidylcholine acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:30059]"
"18368","374407","HGNC:30718,ENSG00000187726","DNAJB13","CILD34,TSARG5,RSPH16A,TSARG6","NP_705842.2","DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]"
"18369","123041","HGNC:10978,ENSG00000140090","SLC24A4","SHEP6,NCKX4,AI2A5,SLC24A2","NP_705933.2,NP_705932.2,NP_705934.1","solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978]"
"18370","149647","HGNC:26541,ENSG00000162771","FAM71A","GARI-L4","NP_705834.2","family with sequence similarity 71 member A [Source:HGNC Symbol;Acc:HGNC:26541]"
"18371","144402","ENSG00000139117,HGNC:23498","CPNE8",,"NP_705898.1","copine 8 [Source:HGNC Symbol;Acc:HGNC:23498]"
"18372","121457","ENSG00000166130,HGNC:26430","IKBIP","IKIP","NP_710154.1,NP_963907.1,NP_963906.1","IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430]"
"18373","205327","HGNC:26799,ENSG00000178074","C2orf69",,"NP_710156.3","chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:HGNC:26799]"
"18374","203100","ENSG00000169495,HGNC:26909","HTRA4",,"NP_710159.1","HtrA serine peptidase 4 [Source:HGNC Symbol;Acc:HGNC:26909]"
"18375","195828","HGNC:18320,ENSG00000165244","ZNF367","ZFF29,AFF29,CDC14B","NP_710162.1","zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]"
"18376","221357","HGNC:19662,ENSG00000182793","GSTA5",,"NP_714543.1","glutathione S-transferase alpha 5 [Source:HGNC Symbol;Acc:HGNC:19662]"
"18377","219595","HGNC:13636,ENSG00000134612","FOLH1B","GCP3,FOLHP,PSM,PSMA-LIKE,FOLH2,SMAL,GCPIII","NP_710163.1","folate hydrolase 1B [Source:HGNC Symbol;Acc:HGNC:13636]"
"18378","195827","HGNC:16881,ENSG00000158122","AAED1","C9orf21","NP_714542.1","peroxiredoxin like 2C [Source:HGNC Symbol;Acc:HGNC:16881]"
"18379","131583","HGNC:26888,ENSG00000185112","FAM43A",,"NP_710157.2","family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]"
"18380","143888","HGNC:28496,ENSG00000178202","KDELC2",,"NP_714916.3","KDEL motif containing 2 [Source:HGNC Symbol;Acc:HGNC:28496]"
"18381","132112","HGNC:28580,ENSG00000175077","RTP1","Z3CXXC1","NP_714919.2","receptor transporter protein 1 [Source:HGNC Symbol;Acc:HGNC:28580]"
"18382","255520","ENSG00000179387,HGNC:28111","ELMOD2","9830169G11Rik","NP_714913.1","ELMO domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28111]"
"18383","169436","ENSG00000198870,ENSG00000281245,HGNC:28669","STKLD1","SgK071,C9orf96,Sk521","NP_714921.4","serine/threonine kinase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28669]"
"18384","161497","HGNC:16035,ENSG00000242866","STRC","DFNB16","NP_714544.1","stereocilin [Source:HGNC Symbol;Acc:HGNC:16035]"
"18385","150465","HGNC:21586,ENSG00000114999","TTL",,"NP_714923.1","tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]"
"18386","256815","ENSG00000179133,HGNC:28716","C10orf67","LINC01552,C10orf115,bA215C7.4","NP_714925.2","chromosome 10 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:28716]"
"18387","128077","ENSG00000271601,HGNC:28715","LIX1L",,"NP_714924.1","limb and CNS expressed 1 like [Source:HGNC Symbol;Acc:HGNC:28715]"
"18388","254228","HGNC:21568,ENSG00000178033","FAM26E","C6orf188,dJ493F7.3","NP_714922.1","calcium homeostasis modulator family member 5 [Source:HGNC Symbol;Acc:HGNC:21568]"
"18389","138474","HGNC:18056,ENSG00000122728","TAF1L","TAF(II)210,TAF2A2","NP_722516.1","TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]"
"18390","143384","HGNC:23727,ENSG00000151893","CACUL1","CAC1,C10orf46","NP_722517.3","CDK2 associated cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]"
"18391","148479","HGNC:22983,ENSG00000116273","PHF13","PHF5,SPOC1","NP_722519.2","PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]"
"18392","161882","ENSG00000179588,HGNC:19762","ZFPM1","ZNF89A,FOG1,ZNF408,FOG,ZC2HC11A","NP_722520.2","zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]"
"18393","200407","ENSG00000175874,HGNC:14272","CREG2",,"NP_722578.1","cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]"
"18394","266812","HGNC:19968,ENSG00000177432","NAP1L5","DRLM","NP_715638.1","nucleosome assembly protein 1 like 5 [Source:HGNC Symbol;Acc:HGNC:19968]"
"18395","58508","HGNC:13726,ENSG00000055609","KMT2C","MLL3,HALR","NP_733751.2","lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]"
"18396","222611","ENSG00000164393,HGNC:18991","ADGRF2","PGR20,GPR111,hGPCR35","NP_722581.4","adhesion G protein-coupled receptor F2 [Source:HGNC Symbol;Acc:HGNC:18991]"
"18397","6945","HGNC:11645,ENSG00000108788","MLX","bHLHd13,MAD7,TF4,MXD7,TCFL4","NP_937847.1,NP_937848.1,NP_733752.1","MLX, MAX dimerization protein [Source:HGNC Symbol;Acc:HGNC:11645]"
"18398","255626","HGNC:18730,ENSG00000146047","HIST1H2BA","SH2B.1,STBP,bA317E16.3,TH2B,H2BFU,TSH2B","NP_733759.1","histone cluster 1 H2B family member a [Source:HGNC Symbol;Acc:HGNC:18730]"
"18399","116966","ENSG00000150627,HGNC:16661","WDR17",,"NP_733828.2,NP_851782.3","WD repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:16661]"
"18400","163702","ENSG00000185436,HGNC:18584","IFNLR1","IL28RA,IL-28R1,CRF2/12,LICR2,IFNLR","NP_775087.1,NP_775088.1,NP_734464.1","interferon lambda receptor 1 [Source:HGNC Symbol;Acc:HGNC:18584]"
"18401","139378","ENSG00000156920,HGNC:18992","ADGRG4","PGR17,GPR112,RP1-299I16","NP_722576.3","adhesion G protein-coupled receptor G4 [Source:HGNC Symbol;Acc:HGNC:18992]"
"18402","221613","ENSG00000164508,HGNC:18729","HIST1H2AA","TH2A,bA317E16.2,H2AA,H2AFR","NP_734466.1","histone cluster 1 H2A family member a [Source:HGNC Symbol;Acc:HGNC:18729]"
"18403","267004","ENSG00000225830,HGNC:19400","PGBD3",,"NP_736609.2","ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]"
"18404","27164","ENSG00000256463,ENSG00000277015,HGNC:10527,ENSG00000263310","SALL3","ZNF796","NP_741996.2","spalt like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10527]"
"18405","127670","ENSG00000203730,HGNC:30233","TEDDM1","HEL-S-45e,TMEM45C,HE9,Epdd1,EDDM9","NP_741997.3","transmembrane epididymal protein 1 [Source:HGNC Symbol;Acc:HGNC:30233]"
"18406","164237","ENSG00000168634,HGNC:16131","WFDC13","dJ601O1.3,WAP13,C20orf138","NP_742002.1","WAP four-disulfide core domain 13 [Source:HGNC Symbol;Acc:HGNC:16131]"
"18407","280664","HGNC:20479,ENSG00000182931","WFDC10B","WAP12","NP_742003.1,NP_742143.1","WAP four-disulfide core domain 10B [Source:HGNC Symbol;Acc:HGNC:20479]"
"18408","157506","HGNC:19975,ENSG00000121039","RDH10","SDR16C4","NP_742034.1","retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]"
"18409","130271","HGNC:30506,ENSG00000152527","PLEKHH2","PLEKHH1L","NP_742066.2","pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]"
"18410","407977","HGNC:33537,ENSG00000248871","TNFSF12-TNFSF13","TWE-PRIL","NP_742086.1","TNFSF12-TNFSF13 readthrough [Source:HGNC Symbol;Acc:HGNC:33537]"
"18411","116442","HGNC:16499,ENSG00000155961","RAB39B","WSMN,MRX72","NP_741995.1","RAB39B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16499]"
"18412","282616","ENSG00000183709,HGNC:18364","IFNL2","IL28A,IL-28A","NP_742150.1","interferon lambda 2 [Source:HGNC Symbol;Acc:HGNC:18364]"
"18413","122773","ENSG00000197776,HGNC:19836","KLHDC1","MST025","NP_751943.1","kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]"
"18414","282618","HGNC:18363,ENSG00000182393","IFNL1","IL29,IL-29","NP_742152.1","interferon lambda 1 [Source:HGNC Symbol;Acc:HGNC:18363]"
"18415","130507","HGNC:30467,ENSG00000144357","UBR3","ZNF650","NP_742067.3","ubiquitin protein ligase E3 component n-recognin 3 [Source:HGNC Symbol;Acc:HGNC:30467]"
"18416","441669","ENSG00000182652,HGNC:15426","OR4Q3","HSA6,C14orf13,OR14-3,c14_5008,OR4Q4","NP_751944.1","olfactory receptor family 4 subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:15426]"
"18417","9992","HGNC:6242,ENSG00000159197","KCNE2","MIRP1,LQT5,LQT6,ATFB4","NP_751951.1","potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]"
"18418","57794","ENSG00000105705,HGNC:18643","SUGP1","SF4,F23858,RBP","NP_757386.2","SURP and G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18643]"
"18419","83741","HGNC:15581,ENSG00000008197","TFAP2D","TFAP2BL1","NP_758438.2","transcription factor AP-2 delta [Source:HGNC Symbol;Acc:HGNC:15581]"
"18420","64693","ENSG00000282841,HGNC:24346,ENSG00000212710","CTAGE1","CT21.1,CTAGE-2,CTAGE,CT21.2,CTAGE-1","NP_758441.2","cutaneous T cell lymphoma-associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:24346]"
"18421","116541","ENSG00000183617,HGNC:16685","MRPL54","L54mt,MRP-L54","NP_758455.1","mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]"
"18422","93589","ENSG00000151062,ENSG00000284953,HGNC:20202","CACNA2D4","RCD4","NP_758952.4","calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]"
"18423","93107","HGNC:19697,ENSG00000168418","KCNG4","KV6.3,KV6.4","NP_758857.1","potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]"
"18424","286753","ENSG00000280938,ENSG00000184811,HGNC:29592","TUSC5","BEC-1,DSPB1,IFITMD3,LOST1","NP_758955.2","trafficking regulator of GLUT4 (SLC2A4) 1 [Source:HGNC Symbol;Acc:HGNC:29592]"
"18425","282679","HGNC:19940,ENSG00000178301","AQP11","AQPX1","NP_766627.1","aquaporin 11 [Source:HGNC Symbol;Acc:HGNC:19940]"
"18426","166785","ENSG00000151611,HGNC:18871","MMAA","cblA","NP_758454.1","metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]"
"18427","130749","HGNC:21011,ENSG00000144410","CPO",,"NP_775100.1","carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]"
"18428","80274","HGNC:13441,ENSG00000159307","SCUBE1",,"NP_766638.2","signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]"
"18429","286827","HGNC:30834,ENSG00000213186","TRIM59","IFT80L,RNF104,MRF1,TRIM57,TSBF1","NP_775107.1","tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]"
"18430","163778","ENSG00000184148,HGNC:23173","SPRR4",,"NP_775103.1","small proline rich protein 4 [Source:HGNC Symbol;Acc:HGNC:23173]"
"18431","145376","HGNC:20097,ENSG00000165807","PPP1R36","C14orf50","NP_758953.1","protein phosphatase 1 regulatory subunit 36 [Source:HGNC Symbol;Acc:HGNC:20097]"
"18432","53828","HGNC:4028,ENSG00000150201","FXYD4","CHIF","NP_775183.1","FXYD domain containing ion transport regulator 4 [Source:HGNC Symbol;Acc:HGNC:4028]"
"18433","317662","HGNC:29162,ENSG00000138286","FAM149B1","KIAA0974","NP_775483.1","family with sequence similarity 149 member B1 [Source:HGNC Symbol;Acc:HGNC:29162]"
"18434","150681","ENSG00000178586,HGNC:15042","OR6B3","OR6B3P,OR6B3Q","NP_775486.1","olfactory receptor family 6 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:15042]"
"18435","89932","ENSG00000100767,HGNC:19262","PAPLN",,"NP_775733.3","papilin, proteoglycan like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]"
"18436","150094","HGNC:11142,ENSG00000142178","SIK1","SNF1LK,SIK,MSK,SIK-1","NP_775490.2","salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]"
"18437","280658","ENSG00000187754,HGNC:19653","SSX7",,"NP_775494.1","SSX family member 7 [Source:HGNC Symbol;Acc:HGNC:19653]"
"18438","286887","HGNC:20406,ENSG00000170465","KRT6C","PPKNEFD,K6E,KRT6E","NP_775109.2","keratin 6C [Source:HGNC Symbol;Acc:HGNC:20406]"
"18439","91522","HGNC:22990,ENSG00000050767","COL23A1",,"NP_775736.2","collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]"
"18440","126248","ENSG00000166359,HGNC:26999","WDR88","PQWD","NP_775750.3","WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]"
"18441","121278","ENSG00000139287,HGNC:20692","TPH2","NTPH,ADHD7","NP_775489.2","tryptophan hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:20692]"
"18442","126353","HGNC:27000,ENSG00000099812","MISP","C19orf21,MISP1","NP_775752.1","mitotic spindle positioning [Source:HGNC Symbol;Acc:HGNC:27000]"
"18443","126402","ENSG00000160994,HGNC:26866","CCDC105",,"NP_775753.2","coiled-coil domain containing 105 [Source:HGNC Symbol;Acc:HGNC:26866]"
"18444","126410","ENSG00000171954,HGNC:26820","CYP4F22","INLNE,ARCI5,LI3","NP_775754.2","cytochrome P450 family 4 subfamily F member 22 [Source:HGNC Symbol;Acc:HGNC:26820]"
"18445","128209","ENSG00000171872,HGNC:18830","KLF17","ZNF393,Zfp393","NP_775755.3","Kruppel like factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]"
"18446","133558","ENSG00000171495,HGNC:26857","MROH2B","HEATR7B2,SPIF","NP_775760.3","maestro heat like repeat family member 2B [Source:HGNC Symbol;Acc:HGNC:26857]"
"18447","123879","ENSG00000188215,HGNC:28734","DCUN1D3","44M2.4,SCCRO3","NP_775746.1","defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]"
"18448","139135","ENSG00000166049,HGNC:20686","PASD1","CT63,CT64,OXTES1","NP_775764.2","PAS domain containing repressor 1 [Source:HGNC Symbol;Acc:HGNC:20686]"
"18449","134353","HGNC:30860,ENSG00000155858","LSM11",,"NP_775762.1","LSM11, U7 small nuclear RNA associated [Source:HGNC Symbol;Acc:HGNC:30860]"
"18450","139411","HGNC:26392,ENSG00000165186","PTCHD1","AUTSX4","NP_775766.2","patched domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26392]"
"18451","150864","ENSG00000138439,HGNC:14440","FAM117B","ALS2CR13","NP_775782.2","family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]"
"18452","157807","ENSG00000177182,HGNC:23139","CLVS1","C6orf212L,CRALBPL,RLBP1L1","NP_775790.1","clavesin 1 [Source:HGNC Symbol;Acc:HGNC:23139]"
"18453","154043","ENSG00000153721,HGNC:23034","CNKSR3","MAGI1","NP_775786.2","CNKSR family member 3 [Source:HGNC Symbol;Acc:HGNC:23034]"
"18454","157927","HGNC:28581,ENSG00000178243","C9orf62",,"NP_775791.1","chromosome 9 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28581]"
"18455","158809","ENSG00000176746,HGNC:23796","MAGEB6","CT3.4,MAGE-B6,MAGEB6A","NP_775794.2","MAGE family member B6 [Source:HGNC Symbol;Acc:HGNC:23796]"
"18456","161142","HGNC:20101,ENSG00000172717","FAM71D","C14orf54","NP_775797.2","family with sequence similarity 71 member D [Source:HGNC Symbol;Acc:HGNC:20101]"
"18457","146057","ENSG00000128881,HGNC:19141","TTBK2","TTBK,SCA11","NP_775771.3","tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]"
"18458","2565","HGNC:4086,ENSG00000163285","GABRG1",,"NP_775807.2","gamma-aminobutyric acid type A receptor gamma1 subunit [Source:HGNC Symbol;Acc:HGNC:4086]"
"18459","163227","HGNC:12880,ENSG00000274746,ENSG00000197020","ZNF100",,"NP_775802.2","zinc finger protein 100 [Source:HGNC Symbol;Acc:HGNC:12880]"
"18460","168975","HGNC:26663,ENSG00000176571","CNBD1",,"NP_775809.1","cyclic nucleotide binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26663]"
"18461","161502","ENSG00000156206,HGNC:26782","CFAP161","C15orf26","NP_775799.2","cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782]"
"18462","170393","HGNC:27275","C10orf91","bA432J24.4","NP_775812.1","chromosome 10 open reading frame 91 (putative) [Source:HGNC Symbol;Acc:HGNC:27275]"
"18463","161253","ENSG00000139890,HGNC:20248","REM2",,"NP_775798.2","RRAD and GEM like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:20248]"
"18464","160298","ENSG00000180878,HGNC:28541","C11orf42",,"NP_775796.2","chromosome 11 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:28541]"
"18465","200558","ENSG00000169621,HGNC:28724","APLF","Xip1,C2orf13,PALF,APFL,ZCCHH1","NP_775816.1","aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]"
"18466","200942","HGNC:28557,ENSG00000185909","KLHDC8B","CHL","NP_775817.1","kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]"
"18467","219621","HGNC:28678,ENSG00000183346","C10orf107","bA63A2.1","NP_775825.1","ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]"
"18468","220441","HGNC:26811,ENSG00000176641","RNF152",,"NP_775828.1","ring finger protein 152 [Source:HGNC Symbol;Acc:HGNC:26811]"
"18469","221472","HGNC:3664,ENSG00000146192","FGD2","ZFYVE4","NP_775829.2","FYVE, RhoGEF and PH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3664]"
