Genome project,Gene stable ID,Human gene name
caenorhabditis_elegans_prjna13758,WBGene00048941,
caenorhabditis_elegans_prjna13758,WBGene00048942,
caenorhabditis_elegans_prjna13758,WBGene00048943,
caenorhabditis_elegans_prjna13758,WBGene00048944,
caenorhabditis_elegans_prjna13758,WBGene00048945,
caenorhabditis_elegans_prjna13758,WBGene00048946,
caenorhabditis_elegans_prjna13758,WBGene00048947,
caenorhabditis_elegans_prjna13758,WBGene00048948,
caenorhabditis_elegans_prjna13758,WBGene00048949,
caenorhabditis_elegans_prjna13758,WBGene00048950,
caenorhabditis_elegans_prjna13758,WBGene00048951,
caenorhabditis_elegans_prjna13758,WBGene00048952,
caenorhabditis_elegans_prjna13758,WBGene00048953,
caenorhabditis_elegans_prjna13758,WBGene00048954,
caenorhabditis_elegans_prjna13758,WBGene00048955,
caenorhabditis_elegans_prjna13758,WBGene00048956,
caenorhabditis_elegans_prjna13758,WBGene00048957,
caenorhabditis_elegans_prjna13758,WBGene00048958,
caenorhabditis_elegans_prjna13758,WBGene00048959,
caenorhabditis_elegans_prjna13758,WBGene00048960,
caenorhabditis_elegans_prjna13758,WBGene00048961,
caenorhabditis_elegans_prjna13758,WBGene00048962,
caenorhabditis_elegans_prjna13758,WBGene00048963,
caenorhabditis_elegans_prjna13758,WBGene00048964,
caenorhabditis_elegans_prjna13758,WBGene00048965,
caenorhabditis_elegans_prjna13758,WBGene00048966,
caenorhabditis_elegans_prjna13758,WBGene00048967,
caenorhabditis_elegans_prjna13758,WBGene00048968,
caenorhabditis_elegans_prjna13758,WBGene00048969,
caenorhabditis_elegans_prjna13758,WBGene00048970,
caenorhabditis_elegans_prjna13758,WBGene00048971,
caenorhabditis_elegans_prjna13758,WBGene00048972,
caenorhabditis_elegans_prjna13758,WBGene00048973,
caenorhabditis_elegans_prjna13758,WBGene00048974,
caenorhabditis_elegans_prjna13758,WBGene00048975,
caenorhabditis_elegans_prjna13758,WBGene00048976,
caenorhabditis_elegans_prjna13758,WBGene00048977,
caenorhabditis_elegans_prjna13758,WBGene00048978,
caenorhabditis_elegans_prjna13758,WBGene00048979,
caenorhabditis_elegans_prjna13758,WBGene00048980,
caenorhabditis_elegans_prjna13758,WBGene00048981,
caenorhabditis_elegans_prjna13758,WBGene00048982,
caenorhabditis_elegans_prjna13758,WBGene00048983,
caenorhabditis_elegans_prjna13758,WBGene00048984,
caenorhabditis_elegans_prjna13758,WBGene00048985,
caenorhabditis_elegans_prjna13758,WBGene00048986,
caenorhabditis_elegans_prjna13758,WBGene00048987,
caenorhabditis_elegans_prjna13758,WBGene00048988,
caenorhabditis_elegans_prjna13758,WBGene00048989,
caenorhabditis_elegans_prjna13758,WBGene00048990,
caenorhabditis_elegans_prjna13758,WBGene00048991,
caenorhabditis_elegans_prjna13758,WBGene00048992,
caenorhabditis_elegans_prjna13758,WBGene00048993,
caenorhabditis_elegans_prjna13758,WBGene00048994,
caenorhabditis_elegans_prjna13758,WBGene00048995,
caenorhabditis_elegans_prjna13758,WBGene00048996,
caenorhabditis_elegans_prjna13758,WBGene00048997,
caenorhabditis_elegans_prjna13758,WBGene00048998,
caenorhabditis_elegans_prjna13758,WBGene00048999,
caenorhabditis_elegans_prjna13758,WBGene00049000,
caenorhabditis_elegans_prjna13758,WBGene00049001,
caenorhabditis_elegans_prjna13758,WBGene00049002,
caenorhabditis_elegans_prjna13758,WBGene00049003,
caenorhabditis_elegans_prjna13758,WBGene00049004,
caenorhabditis_elegans_prjna13758,WBGene00049005,
caenorhabditis_elegans_prjna13758,WBGene00049006,
caenorhabditis_elegans_prjna13758,WBGene00049007,
caenorhabditis_elegans_prjna13758,WBGene00049008,
caenorhabditis_elegans_prjna13758,WBGene00049009,
caenorhabditis_elegans_prjna13758,WBGene00049010,
caenorhabditis_elegans_prjna13758,WBGene00049011,
caenorhabditis_elegans_prjna13758,WBGene00049012,
caenorhabditis_elegans_prjna13758,WBGene00049013,
caenorhabditis_elegans_prjna13758,WBGene00049014,
caenorhabditis_elegans_prjna13758,WBGene00049015,
caenorhabditis_elegans_prjna13758,WBGene00049016,
caenorhabditis_elegans_prjna13758,WBGene00049017,
caenorhabditis_elegans_prjna13758,WBGene00049018,
caenorhabditis_elegans_prjna13758,WBGene00049019,
caenorhabditis_elegans_prjna13758,WBGene00049020,
caenorhabditis_elegans_prjna13758,WBGene00049021,
caenorhabditis_elegans_prjna13758,WBGene00049022,
caenorhabditis_elegans_prjna13758,WBGene00049023,
caenorhabditis_elegans_prjna13758,WBGene00049024,
caenorhabditis_elegans_prjna13758,WBGene00049025,
caenorhabditis_elegans_prjna13758,WBGene00049026,
caenorhabditis_elegans_prjna13758,WBGene00049027,
caenorhabditis_elegans_prjna13758,WBGene00049028,
caenorhabditis_elegans_prjna13758,WBGene00049029,
caenorhabditis_elegans_prjna13758,WBGene00049030,
caenorhabditis_elegans_prjna13758,WBGene00049031,
caenorhabditis_elegans_prjna13758,WBGene00049032,
caenorhabditis_elegans_prjna13758,WBGene00049033,
caenorhabditis_elegans_prjna13758,WBGene00049034,
caenorhabditis_elegans_prjna13758,WBGene00049035,
caenorhabditis_elegans_prjna13758,WBGene00049036,
caenorhabditis_elegans_prjna13758,WBGene00049037,
caenorhabditis_elegans_prjna13758,WBGene00049038,
caenorhabditis_elegans_prjna13758,WBGene00049039,
caenorhabditis_elegans_prjna13758,WBGene00049040,
caenorhabditis_elegans_prjna13758,WBGene00049041,
caenorhabditis_elegans_prjna13758,WBGene00049042,
caenorhabditis_elegans_prjna13758,WBGene00049043,
caenorhabditis_elegans_prjna13758,WBGene00049044,
caenorhabditis_elegans_prjna13758,WBGene00049045,
caenorhabditis_elegans_prjna13758,WBGene00049046,
caenorhabditis_elegans_prjna13758,WBGene00049047,
caenorhabditis_elegans_prjna13758,WBGene00049048,
caenorhabditis_elegans_prjna13758,WBGene00049049,
caenorhabditis_elegans_prjna13758,WBGene00049050,
caenorhabditis_elegans_prjna13758,WBGene00049051,
caenorhabditis_elegans_prjna13758,WBGene00049052,
caenorhabditis_elegans_prjna13758,WBGene00049053,
caenorhabditis_elegans_prjna13758,WBGene00049054,
caenorhabditis_elegans_prjna13758,WBGene00049055,
caenorhabditis_elegans_prjna13758,WBGene00049056,
caenorhabditis_elegans_prjna13758,WBGene00049057,
caenorhabditis_elegans_prjna13758,WBGene00049058,
caenorhabditis_elegans_prjna13758,WBGene00049059,
caenorhabditis_elegans_prjna13758,WBGene00049060,
caenorhabditis_elegans_prjna13758,WBGene00049061,
caenorhabditis_elegans_prjna13758,WBGene00049062,
caenorhabditis_elegans_prjna13758,WBGene00049063,
caenorhabditis_elegans_prjna13758,WBGene00049064,
caenorhabditis_elegans_prjna13758,WBGene00049065,
caenorhabditis_elegans_prjna13758,WBGene00049066,
caenorhabditis_elegans_prjna13758,WBGene00049067,
caenorhabditis_elegans_prjna13758,WBGene00049068,
caenorhabditis_elegans_prjna13758,WBGene00049069,
caenorhabditis_elegans_prjna13758,WBGene00049070,
caenorhabditis_elegans_prjna13758,WBGene00049071,
caenorhabditis_elegans_prjna13758,WBGene00049072,
caenorhabditis_elegans_prjna13758,WBGene00049073,
caenorhabditis_elegans_prjna13758,WBGene00049074,
caenorhabditis_elegans_prjna13758,WBGene00049075,
caenorhabditis_elegans_prjna13758,WBGene00049076,
caenorhabditis_elegans_prjna13758,WBGene00049077,
caenorhabditis_elegans_prjna13758,WBGene00049078,
caenorhabditis_elegans_prjna13758,WBGene00049079,
caenorhabditis_elegans_prjna13758,WBGene00049080,
caenorhabditis_elegans_prjna13758,WBGene00049081,
caenorhabditis_elegans_prjna13758,WBGene00049082,
caenorhabditis_elegans_prjna13758,WBGene00049083,
caenorhabditis_elegans_prjna13758,WBGene00049084,
caenorhabditis_elegans_prjna13758,WBGene00049085,
caenorhabditis_elegans_prjna13758,WBGene00049086,
caenorhabditis_elegans_prjna13758,WBGene00049087,
caenorhabditis_elegans_prjna13758,WBGene00049088,
caenorhabditis_elegans_prjna13758,WBGene00049089,
caenorhabditis_elegans_prjna13758,WBGene00049090,
caenorhabditis_elegans_prjna13758,WBGene00049091,
caenorhabditis_elegans_prjna13758,WBGene00049092,
caenorhabditis_elegans_prjna13758,WBGene00049093,
caenorhabditis_elegans_prjna13758,WBGene00049094,
caenorhabditis_elegans_prjna13758,WBGene00049095,
caenorhabditis_elegans_prjna13758,WBGene00049096,
caenorhabditis_elegans_prjna13758,WBGene00049097,
caenorhabditis_elegans_prjna13758,WBGene00049098,
caenorhabditis_elegans_prjna13758,WBGene00049099,
caenorhabditis_elegans_prjna13758,WBGene00049100,
caenorhabditis_elegans_prjna13758,WBGene00049101,
caenorhabditis_elegans_prjna13758,WBGene00049102,
caenorhabditis_elegans_prjna13758,WBGene00049103,
caenorhabditis_elegans_prjna13758,WBGene00049104,
caenorhabditis_elegans_prjna13758,WBGene00049105,
caenorhabditis_elegans_prjna13758,WBGene00049106,
caenorhabditis_elegans_prjna13758,WBGene00049107,
caenorhabditis_elegans_prjna13758,WBGene00049108,
caenorhabditis_elegans_prjna13758,WBGene00049109,
caenorhabditis_elegans_prjna13758,WBGene00049110,
caenorhabditis_elegans_prjna13758,WBGene00049111,
caenorhabditis_elegans_prjna13758,WBGene00049112,
caenorhabditis_elegans_prjna13758,WBGene00049113,
caenorhabditis_elegans_prjna13758,WBGene00049114,
caenorhabditis_elegans_prjna13758,WBGene00049115,
caenorhabditis_elegans_prjna13758,WBGene00049116,
caenorhabditis_elegans_prjna13758,WBGene00049117,
caenorhabditis_elegans_prjna13758,WBGene00049118,
caenorhabditis_elegans_prjna13758,WBGene00049119,
caenorhabditis_elegans_prjna13758,WBGene00049120,
caenorhabditis_elegans_prjna13758,WBGene00049121,
caenorhabditis_elegans_prjna13758,WBGene00049122,
caenorhabditis_elegans_prjna13758,WBGene00049123,
caenorhabditis_elegans_prjna13758,WBGene00049124,
caenorhabditis_elegans_prjna13758,WBGene00049125,
caenorhabditis_elegans_prjna13758,WBGene00049126,
caenorhabditis_elegans_prjna13758,WBGene00049127,
caenorhabditis_elegans_prjna13758,WBGene00049128,
caenorhabditis_elegans_prjna13758,WBGene00049129,
caenorhabditis_elegans_prjna13758,WBGene00049130,
caenorhabditis_elegans_prjna13758,WBGene00049131,
caenorhabditis_elegans_prjna13758,WBGene00049132,
caenorhabditis_elegans_prjna13758,WBGene00049133,
caenorhabditis_elegans_prjna13758,WBGene00049134,
caenorhabditis_elegans_prjna13758,WBGene00049135,
caenorhabditis_elegans_prjna13758,WBGene00049136,
caenorhabditis_elegans_prjna13758,WBGene00049137,
caenorhabditis_elegans_prjna13758,WBGene00049138,
caenorhabditis_elegans_prjna13758,WBGene00049139,
caenorhabditis_elegans_prjna13758,WBGene00049140,
caenorhabditis_elegans_prjna13758,WBGene00049141,
caenorhabditis_elegans_prjna13758,WBGene00049142,
caenorhabditis_elegans_prjna13758,WBGene00049143,
caenorhabditis_elegans_prjna13758,WBGene00049144,
caenorhabditis_elegans_prjna13758,WBGene00049145,
caenorhabditis_elegans_prjna13758,WBGene00049146,
caenorhabditis_elegans_prjna13758,WBGene00049147,
caenorhabditis_elegans_prjna13758,WBGene00049148,
caenorhabditis_elegans_prjna13758,WBGene00049149,
caenorhabditis_elegans_prjna13758,WBGene00049150,
caenorhabditis_elegans_prjna13758,WBGene00049151,
caenorhabditis_elegans_prjna13758,WBGene00049152,
caenorhabditis_elegans_prjna13758,WBGene00049153,
caenorhabditis_elegans_prjna13758,WBGene00049154,
caenorhabditis_elegans_prjna13758,WBGene00049155,
caenorhabditis_elegans_prjna13758,WBGene00049156,
caenorhabditis_elegans_prjna13758,WBGene00049157,
caenorhabditis_elegans_prjna13758,WBGene00049158,
caenorhabditis_elegans_prjna13758,WBGene00049159,
caenorhabditis_elegans_prjna13758,WBGene00049160,
caenorhabditis_elegans_prjna13758,WBGene00049161,
caenorhabditis_elegans_prjna13758,WBGene00049162,
caenorhabditis_elegans_prjna13758,WBGene00049163,
caenorhabditis_elegans_prjna13758,WBGene00049164,
caenorhabditis_elegans_prjna13758,WBGene00049165,
caenorhabditis_elegans_prjna13758,WBGene00049166,
caenorhabditis_elegans_prjna13758,WBGene00049167,
caenorhabditis_elegans_prjna13758,WBGene00049168,
caenorhabditis_elegans_prjna13758,WBGene00049169,
caenorhabditis_elegans_prjna13758,WBGene00049170,
caenorhabditis_elegans_prjna13758,WBGene00049171,
caenorhabditis_elegans_prjna13758,WBGene00049172,
caenorhabditis_elegans_prjna13758,WBGene00049173,
caenorhabditis_elegans_prjna13758,WBGene00049174,
caenorhabditis_elegans_prjna13758,WBGene00049175,
caenorhabditis_elegans_prjna13758,WBGene00049176,
caenorhabditis_elegans_prjna13758,WBGene00049177,
caenorhabditis_elegans_prjna13758,WBGene00049178,
caenorhabditis_elegans_prjna13758,WBGene00049179,
caenorhabditis_elegans_prjna13758,WBGene00049180,
caenorhabditis_elegans_prjna13758,WBGene00049181,
caenorhabditis_elegans_prjna13758,WBGene00049182,
caenorhabditis_elegans_prjna13758,WBGene00049183,
caenorhabditis_elegans_prjna13758,WBGene00049184,
caenorhabditis_elegans_prjna13758,WBGene00049185,
caenorhabditis_elegans_prjna13758,WBGene00049186,
caenorhabditis_elegans_prjna13758,WBGene00049187,
caenorhabditis_elegans_prjna13758,WBGene00049188,
caenorhabditis_elegans_prjna13758,WBGene00049189,
caenorhabditis_elegans_prjna13758,WBGene00049190,
caenorhabditis_elegans_prjna13758,WBGene00049191,
caenorhabditis_elegans_prjna13758,WBGene00049192,
caenorhabditis_elegans_prjna13758,WBGene00049193,
caenorhabditis_elegans_prjna13758,WBGene00049194,
caenorhabditis_elegans_prjna13758,WBGene00049195,
caenorhabditis_elegans_prjna13758,WBGene00049196,
caenorhabditis_elegans_prjna13758,WBGene00049197,
caenorhabditis_elegans_prjna13758,WBGene00049198,
caenorhabditis_elegans_prjna13758,WBGene00049199,
caenorhabditis_elegans_prjna13758,WBGene00049200,
caenorhabditis_elegans_prjna13758,WBGene00049201,
caenorhabditis_elegans_prjna13758,WBGene00049202,
caenorhabditis_elegans_prjna13758,WBGene00049203,
caenorhabditis_elegans_prjna13758,WBGene00049204,
caenorhabditis_elegans_prjna13758,WBGene00049205,
caenorhabditis_elegans_prjna13758,WBGene00049206,
caenorhabditis_elegans_prjna13758,WBGene00049207,
caenorhabditis_elegans_prjna13758,WBGene00049208,
caenorhabditis_elegans_prjna13758,WBGene00049209,
caenorhabditis_elegans_prjna13758,WBGene00049210,
caenorhabditis_elegans_prjna13758,WBGene00049211,
caenorhabditis_elegans_prjna13758,WBGene00049212,
caenorhabditis_elegans_prjna13758,WBGene00049213,
caenorhabditis_elegans_prjna13758,WBGene00049214,
caenorhabditis_elegans_prjna13758,WBGene00049215,
caenorhabditis_elegans_prjna13758,WBGene00049216,
caenorhabditis_elegans_prjna13758,WBGene00049217,
caenorhabditis_elegans_prjna13758,WBGene00049218,
caenorhabditis_elegans_prjna13758,WBGene00049219,
caenorhabditis_elegans_prjna13758,WBGene00049220,
caenorhabditis_elegans_prjna13758,WBGene00049221,
caenorhabditis_elegans_prjna13758,WBGene00049222,
caenorhabditis_elegans_prjna13758,WBGene00049223,
caenorhabditis_elegans_prjna13758,WBGene00049224,
caenorhabditis_elegans_prjna13758,WBGene00049225,
caenorhabditis_elegans_prjna13758,WBGene00049226,
caenorhabditis_elegans_prjna13758,WBGene00049227,
caenorhabditis_elegans_prjna13758,WBGene00049228,
caenorhabditis_elegans_prjna13758,WBGene00049229,
caenorhabditis_elegans_prjna13758,WBGene00049230,
caenorhabditis_elegans_prjna13758,WBGene00049231,
caenorhabditis_elegans_prjna13758,WBGene00049232,
caenorhabditis_elegans_prjna13758,WBGene00049233,
caenorhabditis_elegans_prjna13758,WBGene00049234,
caenorhabditis_elegans_prjna13758,WBGene00049235,
caenorhabditis_elegans_prjna13758,WBGene00049236,
caenorhabditis_elegans_prjna13758,WBGene00049237,
caenorhabditis_elegans_prjna13758,WBGene00049238,
caenorhabditis_elegans_prjna13758,WBGene00049239,
caenorhabditis_elegans_prjna13758,WBGene00049240,
caenorhabditis_elegans_prjna13758,WBGene00049241,
caenorhabditis_elegans_prjna13758,WBGene00049242,
caenorhabditis_elegans_prjna13758,WBGene00049243,
caenorhabditis_elegans_prjna13758,WBGene00049244,
caenorhabditis_elegans_prjna13758,WBGene00049245,
caenorhabditis_elegans_prjna13758,WBGene00049246,
caenorhabditis_elegans_prjna13758,WBGene00049247,
caenorhabditis_elegans_prjna13758,WBGene00049248,
caenorhabditis_elegans_prjna13758,WBGene00049249,
caenorhabditis_elegans_prjna13758,WBGene00049250,
caenorhabditis_elegans_prjna13758,WBGene00049251,
caenorhabditis_elegans_prjna13758,WBGene00049252,
caenorhabditis_elegans_prjna13758,WBGene00049253,
caenorhabditis_elegans_prjna13758,WBGene00049254,
caenorhabditis_elegans_prjna13758,WBGene00049255,
caenorhabditis_elegans_prjna13758,WBGene00049256,
caenorhabditis_elegans_prjna13758,WBGene00049257,
caenorhabditis_elegans_prjna13758,WBGene00049258,
caenorhabditis_elegans_prjna13758,WBGene00049259,
caenorhabditis_elegans_prjna13758,WBGene00049260,
caenorhabditis_elegans_prjna13758,WBGene00049261,
caenorhabditis_elegans_prjna13758,WBGene00049262,
caenorhabditis_elegans_prjna13758,WBGene00049263,
caenorhabditis_elegans_prjna13758,WBGene00049264,
caenorhabditis_elegans_prjna13758,WBGene00049265,
caenorhabditis_elegans_prjna13758,WBGene00049266,
caenorhabditis_elegans_prjna13758,WBGene00049267,
caenorhabditis_elegans_prjna13758,WBGene00049268,
caenorhabditis_elegans_prjna13758,WBGene00049269,
caenorhabditis_elegans_prjna13758,WBGene00049270,
caenorhabditis_elegans_prjna13758,WBGene00049271,
caenorhabditis_elegans_prjna13758,WBGene00049272,
caenorhabditis_elegans_prjna13758,WBGene00049273,
caenorhabditis_elegans_prjna13758,WBGene00049274,
caenorhabditis_elegans_prjna13758,WBGene00049275,
caenorhabditis_elegans_prjna13758,WBGene00049276,
caenorhabditis_elegans_prjna13758,WBGene00049277,
caenorhabditis_elegans_prjna13758,WBGene00049278,
caenorhabditis_elegans_prjna13758,WBGene00049279,
caenorhabditis_elegans_prjna13758,WBGene00049280,
caenorhabditis_elegans_prjna13758,WBGene00049281,
caenorhabditis_elegans_prjna13758,WBGene00049282,
caenorhabditis_elegans_prjna13758,WBGene00049283,
caenorhabditis_elegans_prjna13758,WBGene00049284,
caenorhabditis_elegans_prjna13758,WBGene00049285,
caenorhabditis_elegans_prjna13758,WBGene00049286,
caenorhabditis_elegans_prjna13758,WBGene00049287,
caenorhabditis_elegans_prjna13758,WBGene00049288,
caenorhabditis_elegans_prjna13758,WBGene00049289,
caenorhabditis_elegans_prjna13758,WBGene00049290,
caenorhabditis_elegans_prjna13758,WBGene00049291,
caenorhabditis_elegans_prjna13758,WBGene00049292,
caenorhabditis_elegans_prjna13758,WBGene00049293,
caenorhabditis_elegans_prjna13758,WBGene00049294,
caenorhabditis_elegans_prjna13758,WBGene00049295,
caenorhabditis_elegans_prjna13758,WBGene00049296,
caenorhabditis_elegans_prjna13758,WBGene00049297,
caenorhabditis_elegans_prjna13758,WBGene00049298,
caenorhabditis_elegans_prjna13758,WBGene00049299,
caenorhabditis_elegans_prjna13758,WBGene00049300,
caenorhabditis_elegans_prjna13758,WBGene00049301,
caenorhabditis_elegans_prjna13758,WBGene00049302,
caenorhabditis_elegans_prjna13758,WBGene00049303,
caenorhabditis_elegans_prjna13758,WBGene00049304,
caenorhabditis_elegans_prjna13758,WBGene00049305,
caenorhabditis_elegans_prjna13758,WBGene00049306,
caenorhabditis_elegans_prjna13758,WBGene00049307,
caenorhabditis_elegans_prjna13758,WBGene00049308,
caenorhabditis_elegans_prjna13758,WBGene00049309,
caenorhabditis_elegans_prjna13758,WBGene00049310,
caenorhabditis_elegans_prjna13758,WBGene00049311,
caenorhabditis_elegans_prjna13758,WBGene00049312,
caenorhabditis_elegans_prjna13758,WBGene00049313,
caenorhabditis_elegans_prjna13758,WBGene00049314,
caenorhabditis_elegans_prjna13758,WBGene00049315,
caenorhabditis_elegans_prjna13758,WBGene00049316,
caenorhabditis_elegans_prjna13758,WBGene00049317,
caenorhabditis_elegans_prjna13758,WBGene00049318,
caenorhabditis_elegans_prjna13758,WBGene00049319,
caenorhabditis_elegans_prjna13758,WBGene00049320,
caenorhabditis_elegans_prjna13758,WBGene00049321,
caenorhabditis_elegans_prjna13758,WBGene00049322,
caenorhabditis_elegans_prjna13758,WBGene00049323,
caenorhabditis_elegans_prjna13758,WBGene00049324,
caenorhabditis_elegans_prjna13758,WBGene00049325,
caenorhabditis_elegans_prjna13758,WBGene00049326,
caenorhabditis_elegans_prjna13758,WBGene00049327,
caenorhabditis_elegans_prjna13758,WBGene00049328,
caenorhabditis_elegans_prjna13758,WBGene00049329,
caenorhabditis_elegans_prjna13758,WBGene00049330,
caenorhabditis_elegans_prjna13758,WBGene00049331,
caenorhabditis_elegans_prjna13758,WBGene00049332,
caenorhabditis_elegans_prjna13758,WBGene00049333,
caenorhabditis_elegans_prjna13758,WBGene00049334,
caenorhabditis_elegans_prjna13758,WBGene00049335,
caenorhabditis_elegans_prjna13758,WBGene00049336,
caenorhabditis_elegans_prjna13758,WBGene00049337,
caenorhabditis_elegans_prjna13758,WBGene00049338,
caenorhabditis_elegans_prjna13758,WBGene00049339,
caenorhabditis_elegans_prjna13758,WBGene00049340,
caenorhabditis_elegans_prjna13758,WBGene00049341,
caenorhabditis_elegans_prjna13758,WBGene00049342,
caenorhabditis_elegans_prjna13758,WBGene00049343,
caenorhabditis_elegans_prjna13758,WBGene00049344,
caenorhabditis_elegans_prjna13758,WBGene00049345,
caenorhabditis_elegans_prjna13758,WBGene00049346,
caenorhabditis_elegans_prjna13758,WBGene00049347,
caenorhabditis_elegans_prjna13758,WBGene00049348,
caenorhabditis_elegans_prjna13758,WBGene00049349,
caenorhabditis_elegans_prjna13758,WBGene00049350,
caenorhabditis_elegans_prjna13758,WBGene00049351,
caenorhabditis_elegans_prjna13758,WBGene00049352,
caenorhabditis_elegans_prjna13758,WBGene00049353,
caenorhabditis_elegans_prjna13758,WBGene00049354,
caenorhabditis_elegans_prjna13758,WBGene00049355,
caenorhabditis_elegans_prjna13758,WBGene00049356,
caenorhabditis_elegans_prjna13758,WBGene00049357,
caenorhabditis_elegans_prjna13758,WBGene00049358,
caenorhabditis_elegans_prjna13758,WBGene00049359,
caenorhabditis_elegans_prjna13758,WBGene00049360,
caenorhabditis_elegans_prjna13758,WBGene00049361,
caenorhabditis_elegans_prjna13758,WBGene00049362,
caenorhabditis_elegans_prjna13758,WBGene00049363,
caenorhabditis_elegans_prjna13758,WBGene00049364,
caenorhabditis_elegans_prjna13758,WBGene00049365,
caenorhabditis_elegans_prjna13758,WBGene00049366,
caenorhabditis_elegans_prjna13758,WBGene00049367,
caenorhabditis_elegans_prjna13758,WBGene00049368,
caenorhabditis_elegans_prjna13758,WBGene00049369,
caenorhabditis_elegans_prjna13758,WBGene00049370,
caenorhabditis_elegans_prjna13758,WBGene00049371,
caenorhabditis_elegans_prjna13758,WBGene00049372,
caenorhabditis_elegans_prjna13758,WBGene00049373,
caenorhabditis_elegans_prjna13758,WBGene00049374,
caenorhabditis_elegans_prjna13758,WBGene00049375,
caenorhabditis_elegans_prjna13758,WBGene00049376,
caenorhabditis_elegans_prjna13758,WBGene00049377,
caenorhabditis_elegans_prjna13758,WBGene00049378,
caenorhabditis_elegans_prjna13758,WBGene00049379,
caenorhabditis_elegans_prjna13758,WBGene00049380,
caenorhabditis_elegans_prjna13758,WBGene00049381,
caenorhabditis_elegans_prjna13758,WBGene00049382,
caenorhabditis_elegans_prjna13758,WBGene00049383,
caenorhabditis_elegans_prjna13758,WBGene00049384,
caenorhabditis_elegans_prjna13758,WBGene00049385,
caenorhabditis_elegans_prjna13758,WBGene00049386,
caenorhabditis_elegans_prjna13758,WBGene00049387,
caenorhabditis_elegans_prjna13758,WBGene00049388,
caenorhabditis_elegans_prjna13758,WBGene00049389,
caenorhabditis_elegans_prjna13758,WBGene00049390,
caenorhabditis_elegans_prjna13758,WBGene00049391,
caenorhabditis_elegans_prjna13758,WBGene00049392,
caenorhabditis_elegans_prjna13758,WBGene00049393,
caenorhabditis_elegans_prjna13758,WBGene00049394,
caenorhabditis_elegans_prjna13758,WBGene00049395,
caenorhabditis_elegans_prjna13758,WBGene00049396,
caenorhabditis_elegans_prjna13758,WBGene00049397,
caenorhabditis_elegans_prjna13758,WBGene00049398,
caenorhabditis_elegans_prjna13758,WBGene00049399,
caenorhabditis_elegans_prjna13758,WBGene00049400,
caenorhabditis_elegans_prjna13758,WBGene00049401,
caenorhabditis_elegans_prjna13758,WBGene00049402,
caenorhabditis_elegans_prjna13758,WBGene00049403,
caenorhabditis_elegans_prjna13758,WBGene00049404,
caenorhabditis_elegans_prjna13758,WBGene00049405,
caenorhabditis_elegans_prjna13758,WBGene00049406,
caenorhabditis_elegans_prjna13758,WBGene00049407,
caenorhabditis_elegans_prjna13758,WBGene00049408,
caenorhabditis_elegans_prjna13758,WBGene00049409,
caenorhabditis_elegans_prjna13758,WBGene00049410,
caenorhabditis_elegans_prjna13758,WBGene00049411,
caenorhabditis_elegans_prjna13758,WBGene00049412,
caenorhabditis_elegans_prjna13758,WBGene00049413,
caenorhabditis_elegans_prjna13758,WBGene00049414,
caenorhabditis_elegans_prjna13758,WBGene00049415,
caenorhabditis_elegans_prjna13758,WBGene00049416,
caenorhabditis_elegans_prjna13758,WBGene00049417,
caenorhabditis_elegans_prjna13758,WBGene00049418,
caenorhabditis_elegans_prjna13758,WBGene00049419,
caenorhabditis_elegans_prjna13758,WBGene00049420,
caenorhabditis_elegans_prjna13758,WBGene00049421,
caenorhabditis_elegans_prjna13758,WBGene00049422,
caenorhabditis_elegans_prjna13758,WBGene00049423,
caenorhabditis_elegans_prjna13758,WBGene00049424,
caenorhabditis_elegans_prjna13758,WBGene00049425,
caenorhabditis_elegans_prjna13758,WBGene00049426,
caenorhabditis_elegans_prjna13758,WBGene00049427,
caenorhabditis_elegans_prjna13758,WBGene00049428,
caenorhabditis_elegans_prjna13758,WBGene00049429,
caenorhabditis_elegans_prjna13758,WBGene00049430,
caenorhabditis_elegans_prjna13758,WBGene00049431,
caenorhabditis_elegans_prjna13758,WBGene00049432,
caenorhabditis_elegans_prjna13758,WBGene00049433,
caenorhabditis_elegans_prjna13758,WBGene00049434,
caenorhabditis_elegans_prjna13758,WBGene00049435,
caenorhabditis_elegans_prjna13758,WBGene00049436,
caenorhabditis_elegans_prjna13758,WBGene00049437,
caenorhabditis_elegans_prjna13758,WBGene00049438,
caenorhabditis_elegans_prjna13758,WBGene00049439,
caenorhabditis_elegans_prjna13758,WBGene00049440,
caenorhabditis_elegans_prjna13758,WBGene00049441,
caenorhabditis_elegans_prjna13758,WBGene00049443,
caenorhabditis_elegans_prjna13758,WBGene00049444,
caenorhabditis_elegans_prjna13758,WBGene00049445,
caenorhabditis_elegans_prjna13758,WBGene00049446,
caenorhabditis_elegans_prjna13758,WBGene00049447,
caenorhabditis_elegans_prjna13758,WBGene00049448,
caenorhabditis_elegans_prjna13758,WBGene00049449,
caenorhabditis_elegans_prjna13758,WBGene00049450,
caenorhabditis_elegans_prjna13758,WBGene00049451,
caenorhabditis_elegans_prjna13758,WBGene00049452,
caenorhabditis_elegans_prjna13758,WBGene00049453,
caenorhabditis_elegans_prjna13758,WBGene00049454,
caenorhabditis_elegans_prjna13758,WBGene00049455,
caenorhabditis_elegans_prjna13758,WBGene00049456,
caenorhabditis_elegans_prjna13758,WBGene00049457,
caenorhabditis_elegans_prjna13758,WBGene00049458,
